Head,Relation,Tail,Head_des,Tail_des,Relation_des,,,,
vinh_phuc,co_mon_an_dac_san,su_su_tam_dao,"Vĩnh Phúc là một tỉnh vùng đồng bằng sông Hồng, Việt Nam,nằm ở chính giữa trung tâm hình học trên bản đồ miền Bắc . Đây là tỉnh nằm trong quy hoạch vùng thủ đô Hà Nội, vùng kinh tế trọng điểm Bắc Bộ.Năm 2019, Vĩnh Phúc là đơn vị hành chính Việt Nam đông thứ 37 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 09 về GRDP bình quân đầu người, đứng thứ 31 về tốc độ tăng trưởng GRDP. Với 1.115.154 người dân, GRDP đạt 118.400 tỉ Đồng (tương ứng với 5,147 tỉ USD), GRDP bình quân đầu người đạt 105 triệu đồng (tương ứng với 4.500 USD), tốc độ tăng trưởng GRDP đạt 8,06%.Trong thời kỳ Pháp tạm chiếm đóng miền Bắc giai đoạn 1946-1954, tỉnh này còn có tên gọi là tỉnh Vĩnh Phúc Yên. Trước đây, tỉnh Vĩnh Phúc vốn bao gồm các tỉnh Vĩnh Yên và Phúc Yên cũ. Tuy nhiên, ngày nay tỉnh chỉ còn bao gồm phần đất của tỉnh Vĩnh Yên cũ hợp với thành phố Phúc Yên, sau khi các huyện của tỉnh Phúc Yên cũ đã lần lượt sáp nhập vào thành phố Hà Nội là Đông Anh, Yên Lãng (nay là huyện Mê Linh), Đa Phúc và Kim Anh (hai huyện này đã hợp lại thành một huyện Sóc Sơn).","Tam Đảo là một dãy núi đá ở vùng Đông Bắc Việt Nam nằm trên địa bàn ba tỉnh Vĩnh Phúc, Thái Nguyên và Tuyên Quang. Gọi là Tam Đảo, vì ở đây có ba ngọn núi cao nhô lên trên biển mây, đó là Thạch Bàn, Thiên Thị và Phù Nghĩa . Ngọn cao nhất có độ cao tuyệt đối là 1.591 m.",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,tom_chua_ba_be,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".","Nem cua bể hay nem cua bể Hải Phòng là một món ăn đặc trưng trong ẩm thực Hải Phòng với những nguyên liệu ngoài thành phần thực vật (bánh đa gói nem, miến sợi, giá đỗ, hành lá, mộc nhĩ, nấm hương, cà rốt, su hào) còn có trứng gà (hoặc trứng vịt), thịt lợn nạc vai băm nhuyễn cùng với mỡ gáy, thịt tôm tươi, thịt cua bể tươi và phương pháp chế biến bằng cách rán (chiên) trong dầu ăn là chủ đạo. Món ăn này còn có một số tên gọi khác như chả nem (người miền Nam thường gọi là chả giò), chả nem hải sản... Do cách gói nem độc đáo theo hình vuông của người Hải Phòng mà nó còn có tên là nem vuông hay đầy đủ hơn là nem vuông cua bể, nem vuông hải sản. Lưu ý rằng theo cách chế biến truyền thống tại Hải Phòng thì ngoài tôm tươi (không dùng tôm khô) và cua biển, không cần dùng thêm loại hải sản nào nữa. Vài địa phương khác có thể biến tấu bằng cách cho thêm thịt mực, hoặc sử dụng tôm khô, cho thêm khoai môn hay củ đậu vào. Cũng giống nhiều nơi khác tại Việt Nam, món nem cua bể thường hay ăn kèm với bún tươi (loại sợi nhỏ, khác với bún sợi lớn thường dùng trong món bún tôm kiểu Hải Phòng), nước chấm (thành phần chính là nước mắm, giấm, nước đun sôi để nguội, đường cát, hành tây, cà rốt, đu đủ xanh thái lát, tỏi, ớt tươi) và rau sống.Cùng với món bánh đa cua (theo truyền thống thường sử dụng cua đồng, đôi khi dùng cua bể để chế biến), nem cua bể được coi là hai món ăn có tính đại diện rõ nhất cho phong cách chế biến ẩm thực của người Hải Phòng. Nhưng khác với món bánh đa cua thường được xem là phổ biến và bình dân, nem cua bể đối với nhiều người Hải Phòng thu nhập trung bình (cũng như hầu hết người dân miền Bắc) cho đến những năm cuối thập kỷ 1990 vẫn thường được coi là tương đối đắt tiền và cầu kỳ trong chế biến. Dù Hải Phòng khi đó (những năm 1990) có nguồn thủy hải sản khá phong phú nhưng một phần lớn là dành cho chế biến xuất khẩu (thường sang Trung Quốc) hoặc bán cho các nhà hàng lớn quanh thành phố, nên với những gia đình có thu nhập trung bình thời đó giá cua bể (cua biển) tương đối cao so với nhiều loại thực phẩm khác và cũng không có nhiều nguồn cua chất lượng để chọn lựa. Bởi vậy thời đó với nhiều người Hải Phòng, trong bữa cỗ nếu có món chả nem nhưng thành phần không có cua bể là điều rất bình thường, thậm chí nhiều nơi tôm cũng được dùng hạn chế so với thịt lợn nên ăn chả nem nhiều gây cảm giác chóng ngán. Những năm qua, món nem cua bể (chủ yếu gói theo hình vuông) và bánh đa cua đã vượt khỏi biên giới Hải Phòng để du nhập đến một số địa phương như Hà Nội, Thành phố Hồ Chí Minh và được nhiều thực khách yêu thích. Tuy nhiên không phải quán ăn hay nhà hàng nào có phục vụ món bánh đa cua hay nem cua bể cũng đảm bảo đúng quy trình chế biến và hương vị nguyên gốc như cách chế biến tại Hải Phòng. Bởi vậy muốn thưởng thức đầy đủ hương vị độc đáo của những món ăn này, thực khách nên đến những địa chỉ ẩm thực hay nhà hàng đã có tiếng, thường do người gốc Hải Phòng mở ra.",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,chuoi_hot_rung,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".","Chuối hột rừng là một loại quả tự nhiên của vùng núi hoang dã. Từ xưa, nó đã trở thành dược liệu dùng để chữa nhiều loại bệnh hiệu quả như sỏi thận, táo bón, đau dạ dày, … Với đặc điểm dễ trồng và sinh trưởng nhanh, cây chuối hột ngày càng trở nên quen thuộc đối với người dân. Đặc biệt là đồng bào vùng núi Tây Bắc, Bắc Kạn..",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,banh_peng_pha,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn""."," Tuy mộc mạc và đơn sơ như vậy, món ăn này lại được người Tày lựa chọn là một trong những món ăn truyền thống của dân tộc mình để dâng lên các vị thần và cảm ơn trời đất. Một chiếc bánh nhỏ xíu này hội tụ nhiều nguyên liệu và hương vị đặc trưng của người dân nơi đây như vị cay của rượu, vị ngọt của đường, vị chát của nước chè, vị béo bùi của bột nếp.",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,xoi_dam_deng,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".",abc,co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,mien_dong_na_ri,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".","Hệ động vật ở Việt Nam là tổng thể các quần thể động vật bản địa sinh sống trong lãnh thổ Việt Nam hợp thành hệ động vật của quốc gia này. Việt Nam là đất nước nhiệt đới thuộc vùng Đông Nam Á có sự đa dạng sinh học cao. Sự đa dạng của động vật ở Việt Nam phản ánh sự phong phú của hệ thực vật nơi đây. Do sự khác biệt lớn về khí hậu từ vùng gần xích đạo tới giáp vùng cận nhiệt đới, cùng với sự đa dạng về địa hình đã tạo nên sự đa dạng về thiên nhiên. Một dải rộng các thảm thực vật bao gồm nhiều kiểu rừng phong phú đã được hình thành ở các độ cao khác nhau. Nhiều loại môi trường sống khác nhau tạo ra nhiều cơ hội cho các sinh vật phát triển vì nó cho phép chúng phân tách khỏi những loài khác bằng cách thay đổi nơi ở và thức ăn.Từ đó, hệ động vật Việt Nam hết sức phong phú và đa dạng cả về chủng loài lẫn sinh khối và số lượng. Hệ động vật Việt Nam không những giàu về thành phần loài mà còn có nhiều nét độc đáo, đại diện cho vùng Đông Nam Á và có nhiều loài đặc hữu. Mặc dù vậy, sự gia tăng dân số và nạn săn bắn động vật trái phép dẫn đến nguy cơ cao trong việc mất đi tính đa dạng sinh học và đẩy nhiều loài động vật ở đây vào nguy cơ tuyệt chủng, động vật hoang dã ở Việt Nam có nguy cơ tuyệt chủng ngày càng nhiều, hiện đã lên gần 1.000 loài do người dân săn bắt, buôn bán trái phép để làm thực phẩm, bào chế thuốc và làm thú cảnh.",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,mang_vau,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".","Vầu xanh hay tre tiêu (danh pháp: Acidosasa) là một chi tre thuộc họ Hòa thảo. Tên khoa học của chi này xuất phát từ tiếng Latin: acidum (""chua"") và Sasa (tên một chi khác cùng thuộc tông Tre), đề cập đến măng vầu xanh ăn được.",co mon an dac san,,,,
bac_kan,co_mon_an_dac_san,rau_don,"Bắc Kạn là một tỉnh thuộc vùng Đông Bắc Bộ, Việt Nam . Bắc Kạn có tỉnh lỵ là thành phố Bắc Kạn, cách thủ đô Hà Nội 164 km.Trước đây đôi khi tên tỉnh được viết là Bắc Cạn, tuy nhiên tên Bắc Kạn được coi là chính thức và tính Bắc Kạn có con dấu khắc chữ ""Bắc Kạn"" để chỉ đơn vị tỉnh . Tên có nguồn gốc từ từ Hán-Việt ""Bắc Cản"" (Hán tự: 北扞，theo tấm bia tại hòn Bà Góa, hồ Ba Bể, khắc thời Khải Định) đã được Tày - Nùng hóa thành ""Bắc Cạn"".","Rau dớn hay còn gọi là ráng song quần rau, dớn rừng, rau dớn rừng, thái quyết (danh pháp khoa học: Diplazium esculentum) là một loài thực vật hoang dại thuộc họ Rau dớn (Athyriaceae) Chương trình hỗ trợ ngành lâm nghiệp và đối tác, Bộ Nông nghiệp và Phát triển Nông thôn 2006</ref> có hình dáng gần giống cây dương xỉ. Loại rau này có giá trị sử dụng trong y học và được chế biến thành nhiều món ăn đặc sản.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,com_chay_ruoc,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Cơm Cháy Ruốc được làm từ cơm cháy, ruốc và một loại sốt có vị cay chua. Loại cơm cháy này thường được ăn kèm cùng nước mắm mỡ hành, ruốc hoặc tôm băm. Có nơi thì thường xào thịt hoặc tim cật của lợn cùng với nấm rơm, hành tây, cà chua để ăn kèm cùng cơm cháy. Hoặc đơn giản hơn thì cơm cháy chà bông ăn kèm cùng nước tương nếp thôi cũng đủ ngon rồi.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,thit_de_nui,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Thịt dê là loại thịt thực phẩm từ loài dê nhà, đây là nguồn cung cấp thực phẩm quan trọng và phổ biến ở một số đất nước như Bangladesh, Nepal, Sri Lanka, Pakistan, Ấn Độ và một số vùng ở Việt Nam (với món đặc sản là Dê núi Ninh Bình), thịt dê được cho là một loại thực phẩm bổ dưỡng và có công dụng trong việc tăng cường khả năng sinh lý.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,xoi_trung_kien,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Nho Quan là một huyện miền núi nằm ở phía tây bắc tỉnh Ninh Bình, Việt Nam.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,goi_ca_nhech,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Gỏi cá nhệch là món gỏi được chế biến từ cá nhệch, được coi là đặc sản tại các vùng ven vịnh Bắc Bộ của Việt Nam thuộc thành phố Hải Phòng và các tỉnh Thái Bình, Nam Định, Ninh Bình, Thanh Hóa.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,bun_moc,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Bún mọc, hay bún mộc, là món ăn có nguồn gốc miền Bắc Việt Nam, món bún này đặc trưng với nguyên liệu là một viên mọc (thịt bằm nhuyễn vo tròn) trong tô bún.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,ruou_can_nho_quan,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Nho Quan là một huyện miền núi nằm ở phía tây bắc tỉnh Ninh Bình, Việt Nam.",co mon an dac san,,,,
ninh_binh,co_mon_an_dac_san,cua_dong_rang_la_lot,"Ninh Bình là một tỉnh nằm ở cửa ngõ cực nam miền Bắc, Việt Nam.Năm 2018, Ninh Bình là đơn vị hành chính Việt Nam đông thứ 44 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 39 về GRDP bình quân đầu người, đứng thứ 16 về tốc độ tăng trưởng GRDP. Với 973.300 người dân, GRDP đạt 47.205 tỉ Đồng (tương ứng với 2,0502 tỉ USD), GRDP bình quân đầu người đạt 48,5 triệu đồng (tương ứng với 2.106 USD), tốc độ tăng trưởng GRDP đạt 9,26%.Ninh Bình thuộc khu vực đồng bằng sông Hồng dù chỉ có 2 huyện duyên hải là Yên Khánh và Kim Sơn có địa hình bằng phẳng. Quy hoạch xây dựng phát triển kinh tế xếp Ninh Bình vào vùng duyên hải Bắc Bộ. Vùng đất Ninh Bình xưa là kinh đô của Việt Nam giai đoạn 968 - 1010 với 3 triều đại Đinh, Tiền Lê, Tiền Lý và cũng là địa bàn quan trọng về quân sự qua các thời kỳ lịch sử. Với vị trí đặc biệt về giao thông, địa hình, lịch sử văn hóa đồng thời sở hữu 2 khu vực là di sản thế giới và khu dự trữ sinh quyển thế giới, Ninh Bình hiện là một trung tâm du lịch có tiềm năng phong phú và đa dạng. Năm 2015, Ninh Bình là tỉnh đầu tiên của đồng bằng sông Hồng có 2 thành phố trực thuộc tỉnh (Ninh Bình, Tam Điệp).","Những con cua chín vàng cùng lá lốt xanh trông rất bắt mắt cùng mùi thơm lẫn giữa cua và lá lốt cùng vị xả lại càng khiến món ăn thêm hấp dẫn. Khi ăn lại càng thích mê với những miếng cua giòn tan chấm cùng muối tiêu chanh ớt đủ vị.Cua đồng rang lá lốt, một món ăn đặc sản dân dã và phổ biến tại Ninh Bình, mang đậm hương vị đồng quê.",co mon an dac san,,,,
quang_tri,co_mon_an_dac_san,banh_khoai,"Quảng Trị là một tỉnh ven biển thuộc vùng Bắc Trung Bộ, Việt Nam .Năm 2018, Quảng Trị là đơn vị hành chính Việt Nam đông thứ 57 về số dân, xếp thứ 55 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 37 về GRDP bình quân đầu người, đứng thứ 51 về tốc độ tăng trưởng GRDP. Với 630,6 nghìn dân, GRDP đạt 27.494 tỉ Đồng (tương ứng với 1,1940 tỉ USD), GRDP bình quân đầu người đạt 43,6 triệu đồng (tương ứng với 1.894 USD), tốc độ tăng trưởng GRDP đạt 7,12%.Tỉnh Quảng Trị có Khu phi quân sự vĩ tuyến 17, là giới tuyến chia cắt miền Bắc Việt Nam Việt Nam Dân chủ Cộng hòa và miền Nam Việt Nam Việt Nam Cộng hòa, do đó cũng là một chiến trường ác liệt nhất trong suốt 20 năm của cuộc Chiến tranh Việt Nam (1954 - 1975).","Bánh khoái Thanh Hóa là món ăn giản dị nhưng cũng thuộc hàng thơm ngon bậc nhất tại xứ Thanh. Với người Thanh Hóa, chỉ cần nhắc đến bánh khoái tép đều hình dung ra thứ bánh nghi ngút khói, ăn mãi không biết chán.Theo lời kể của những người làm bánh lâu năm, ngày xưa bánh được làm trên bếp củi hoặc bếp than, lúc mở nắp nồi thì nghi ngút khói, người Quảng Trị phát âm từ “khói” khá giống từ “khoái” nên người mua cứ quen gọi là bánh khoái.",co mon an dac san,,,,
